Fonte;Título;Empresa;Local;Link;Data;CargoAlvo
LinkedIn;"Desenvolvedor a front end react";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-react-at-netvagas-4202222291?position=15&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=mX6EaLClTzcDawOn7bGVpQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Frontend Pleno";"Frenet";"Birigui, SP";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-pleno-at-frenet-4151873120?position=16&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=Zou4cxS%2BpyRUYc7NUvs9rw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full Stack";"Nexaas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-nexaas-4183438454?position=17&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=xLUuesM3h%2FotXXv5buYRlg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Front-End Pleno";"Digital Growth";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-pleno-at-digital-growth-4060834650?position=18&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=HTWsW%2B5UWVNZ%2FARF6AYgLg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Exed Consulting";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-exed-consulting-4196552583?position=19&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=nfPoz%2BDDiqqj6BG2NBfP9Q%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor a front end remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-remoto-at-netvagas-4202528484?position=21&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=CRTANZHQjdNwvVhvmDNOVw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Fullstack";"W1 Consultoria";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-w1-consultoria-4175343098?position=22&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=gupuNAWK0ycGRUUHufGiWA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"DESENVOLVEDOR(A) FULLSTACK - JR (425674) - REMOTE";"KaBuM!";"Limeira, SP";https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-jr-425674-remote-at-kabum%21-4191893724?position=23&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=Eb9nE%2FHllGKmoR6lDhU6Eg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor de aplicativos - ServiceNow Júnior/Pleno";"Cliente FC";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-de-aplicativos-servicenow-j%C3%BAnior-pleno-at-cliente-fc-4176133411?position=24&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=W70QCkPzZxbDcYAGkI6%2BlQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"JediCRM";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-jedicrm-4196548306?position=25&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=72KGLQI4EsbuL%2BMaPtABlw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Plin";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196548668?position=26&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=m0Z1VmPJV1pZNbQpelxOxg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Plin";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196552225?position=27&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=stLsPrhQ8quoSmWLkM9WGQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full-stack";"MK Solutions";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-mk-solutions-4057293336?position=28&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=eAneaVaz5ya5tNtZy%2Bo3UQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full Stack";"Delinea EdTech";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-delinea-edtech-4191643070?position=29&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=cwJ74SL6vAkt%2ByAGRv8Vgg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Pool de Talentos - Desenvolvedor Front-end";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-front-end-at-peers-consulting-%2B-technology-4153094183?position=30&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=mkfyg8k%2FfHmdkV59vTdg6w%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) FrontEnd  Hub - Catálogo";"Olist";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-frontend-hub-cat%C3%A1logo-at-olist-4191849456?position=32&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=dMCizvCxSKIXLBi2W4wgkw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Frontend PL | VNDA";"Olist";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-pl-vnda-at-olist-4189705611?position=33&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=GdhmaILxPdWijsyV164nkw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) de Aplicativos";"innolevels";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-a-de-aplicativos-at-innolevels-4189334974?position=34&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=BHvGwq%2FXZfUXibmB7BwujQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor full stack";"Waytrack - Analytics CDP";"São Paulo, Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-waytrack-analytics-cdp-4198109410?position=35&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=ZAGTher%2FeRQamU84yNTFzw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Full Stack Pleno";"Premiersoft";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-pleno-at-premiersoft-4181482647?position=36&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=1tHU0vuUwU5fVTBkWxFhFQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Pessoa Desenvolvedora REACT-NATIVE Pleno";"SOUTH SYSTEM";"Brasil";https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-react-native-pleno-at-south-system-4191863620?position=37&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=fW1486DjMvNr1dlGv8yTKQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) FrontEnd Angular PL/SR - (REMOTO)";"Cedro Technologies";"Uberlândia, MG";https://br.linkedin.com/jobs/view/desenvolvedor-a-frontend-angular-pl-sr-remoto-at-cedro-technologies-4190073791?position=38&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=aIhHQrNwHeg8OqWWXfRzwg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor front end ii";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-ii-at-netvagas-4201351361?position=39&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=ld2qhRgM6%2BhyKMxSHeBElw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Back End PL
Trabalho Remoto
Efetivo";"Gauge";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pl%0Atrabalho-remoto%0Aefetivo-at-gauge-4184904375?position=40&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=AVKcuZ1lVgp%2Bfltlw%2FciLQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Frontend developer pl remoto";"Netvagas";"São Paulo, SP";https://br.linkedin.com/jobs/view/frontend-developer-pl-remoto-at-netvagas-4204276436?position=41&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=ot%2BcAKO0bQVApVzoXH%2FP1g%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"DESENVOLVEDOR BACK END PLENO
Trabalho Remoto
Efetivo";"BYX";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno%0Atrabalho-remoto%0Aefetivo-at-byx-4187147432?position=42&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=O8C7aFKbSZ4%2FgS78G9upmA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor FullStack";"Grupo Mooven";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-grupo-mooven-4137730619?position=43&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=ONc5p%2BhHBHom07jXXJlCFg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"18 - Desenvolvedor(a) Full stack (.NET/Angular/React) - Pleno";"Develcode";"Caxias do Sul, RS";https://br.linkedin.com/jobs/view/18-desenvolvedor-a-full-stack-net-angular-react-pleno-at-develcode-4188767724?position=45&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=I2pOJVr852JSBA97YjGFpw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor de back end";"xpert";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-de-back-end-at-xpert-empreendimentos-eletr%C3%B4nicos-ltda-4177801651?position=46&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=HxO9HfSN1w9P7%2BLwCVAQoA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"<>Desenvolvedor Fullstack </> / echo (Nível Júnior );";"Rede Parcerias";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-echo-n%C3%ADvel-j%C3%BAnior-at-rede-parcerias-4201895443?position=47&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=dpvaloQJ9saAErM%2BVduxPg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Backend Pleno (Python, JavaScript, Google Apps Script) – Remoto";"MULTITTECH Engenharia";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-backend-pleno-python-javascript-google-apps-script-%E2%80%93-remoto-at-multittech-engenharia-4155755485?position=48&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=MfoSOEYCmevWknIWS%2BD0Bg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Back-end Node.Js";"Cliente FC";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-node-js-at-cliente-fc-4194711063?position=49&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=Pjb9cuMbLAwZ5gwVwdFB2A%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor fullstack node js react";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-node-js-react-at-netvagas-4201628315?position=50&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=nWZlir2sHw4t23PAA8NvKQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Frontend ANGULAR Pleno (Remoto)";"Miner Tecnologia";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-%C2%A0frontend-angular-pleno-remoto-at-miner-tecnologia-4166505438?position=51&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=st67nefWjTBKN94Qns5JDw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Programador(a) Python";"innolevels";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/programador-a-python-at-innolevels-4189742928?position=52&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=B0Hh5NfNE1DLhz6PsyIWJA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Front-End Especialista em Shopify";"Kāsper";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-especialista-em-shopify-at-k%C4%81sper-4196322270?position=53&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=3vMiV8v9WyeyFuhwjuXxqg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"DESENVOLVEDOR BACK END PLENO #chatbots
Trabalho Remoto
Efetivo";"BYX";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-back-end-pleno-%23chatbots%0Atrabalho-remoto%0Aefetivo-at-byx-4187145787?position=54&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=gfNQSd08kZmTzdNkVemdtg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Baa desenvolvedor front end ii";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/baa-desenvolvedor-front-end-ii-at-netvagas-4201346964?position=55&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=By%2FL58yMNqGhj3TMEa8YVw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Pool de Talentos - Desenvolvedor Full Stack";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-full-stack-at-peers-consulting-%2B-technology-4153093277?position=56&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=1vPFwNlH63d1HXRFj7t5OA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor front end pleno";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-pleno-at-netvagas-4201629247?position=57&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=wwlnqPnhLqNiNC5nb1MN9Q%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Wordpress";"Rasmle";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-wordpress-at-rasmle-4202277897?position=58&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=VxvxQdYO3Do3%2BtGTkawFpA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Python Developer";"Pantheon Inc";"Brasil";https://br.linkedin.com/jobs/view/python-developer-at-pantheon-inc-4201121400?position=59&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=RlxjWbdZBEeqjcJwz34L3w%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"[ESPHERO] Desenvolvedor Fullstack Pleno";"Base";"João Pessoa, PB";https://br.linkedin.com/jobs/view/esphero-desenvolvedor-fullstack-pleno-at-base-4182141472?position=60&pageNum=0&refId=Ka5s%2FiqyvzrQc9vaDp%2Btvw%3D%3D&trackingId=Vmv00vzeTUGqWVAwPU7UtQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) FE Jr. - React
Trabalho Remoto
Efetivo";"Grupo RBS";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-fe-jr-react%0Atrabalho-remoto%0Aefetivo-at-grupo-rbs-4159661007?position=1&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=3TYNu9BOpGu6xRE2yYTbgQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Pessoa Desenvolvedor(a)";"Mindsight | Sistemas integrados de RH";"São Paulo, SP";https://br.linkedin.com/jobs/view/pessoa-desenvolvedor-a-at-mindsight-sistemas-integrados-de-rh-4095123451?position=2&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=7Q1%2Bx4Q0wlEjc8ZCCtJs1w%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"DESENVOLVEDOR(A)  FRONT END - JR (425676) - REMOTE";"KaBuM!";"Limeira, SP";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-jr-425676-remote-at-kabum%21-4131402785?position=3&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=ChTwU%2BcgtZg%2BzXz%2F3qEB0g%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Front-End - Remoto";"Aiko";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-remoto-at-aiko-4186796736?position=4&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=rc3eiuj5zwynfZa2nYfNUw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Web Full-Stack Júnior";"Shopper.com.br";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-web-full-stack-j%C3%BAnior-at-shopper-com-br-4202834919?position=5&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=KQH%2Bpt3kGc2BiVVkQwfY6g%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor de front-end";"Verai";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-de-front-end-at-verai-4195409534?position=6&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=G5x1%2FXqt4BF3TK4m5etl6g%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor FrontEnd";"Grupo Mooven";"São Paulo e Região";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-at-grupo-mooven-4113728220?position=7&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=IWiMusd4oMj1efp7iL%2BdTg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Fullstack React/Node";"Final Level Co";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-react-node-at-final-level-co-4181483639?position=9&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=KAryHuuiWerW0%2BV8HB8ukA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor WEB";"Agência AO4 - Comunicação e Tecnologia";"São José do Rio Preto, SP";https://br.linkedin.com/jobs/view/desenvolvedor-web-at-ag%C3%AAncia-ao4-comunica%C3%A7%C3%A3o-e-tecnologia-4171097694?position=10&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=YpKC2tQOMyykSmaii%2Bhkfg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor no-code junior";"abler Vagas";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-no-code-junior-at-abler-vagas-4178672826?position=11&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=26DE3KLGNFKDgUVQhyvmLA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Analista desenvolvedor Front End";"Ibrowse Consultoria e Informática";"Belo Horizonte, MG";https://br.linkedin.com/jobs/view/analista-desenvolvedor-front-end-at-ibrowse-consultoria-e-inform%C3%A1tica-4167299839?position=12&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=eQ5UGZ4awv5LR3pOinJ8uw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor a frontend hub catalogo";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-frontend-hub-catalogo-at-netvagas-4203796018?position=13&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=Iifpr0%2FjiCIVMu8rn9wyOg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Backend Júnior (Python, JavaScript, Google Apps Script) – Remoto";"MULTITTECH Engenharia";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-backend-j%C3%BAnior-python-javascript-google-apps-script-%E2%80%93-remoto-at-multittech-engenharia-4155750933?position=14&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=vRSuEzV1bzkKRiuMpHhmwg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor a front end react";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-react-at-netvagas-4202222291?position=15&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=F6Z5sG3MVSEqFKX1eOKi6g%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Frontend Pleno";"Frenet";"Birigui, SP";https://br.linkedin.com/jobs/view/desenvolvedor-frontend-pleno-at-frenet-4151873120?position=16&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=FF46IUQqZcfm%2F4QFkwA92Q%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full Stack";"Nexaas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-nexaas-4183438454?position=17&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=WoQPJV6ou48Cqa%2BE4b9YVg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Front-End Pleno";"Digital Growth";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-front-end-pleno-at-digital-growth-4060834650?position=18&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=rYNF2W4zn8yT1k0mOiRWwg%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Exed Consulting";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-exed-consulting-4196552583?position=19&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=%2BqwZ28aZNzLOKnJA%2BNjfFw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor a front end remoto";"Netvagas";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-front-end-remoto-at-netvagas-4202528484?position=21&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=86Kdhd58kg35riR4OksCrQ%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor Fullstack";"W1 Consultoria";"São Paulo, SP";https://br.linkedin.com/jobs/view/desenvolvedor-fullstack-at-w1-consultoria-4175343098?position=22&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=sUSgDE0934ZcgFSWKNtKJw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor de aplicativos - ServiceNow Júnior/Pleno";"Cliente FC";"Rio de Janeiro e Região";https://br.linkedin.com/jobs/view/desenvolvedor-de-aplicativos-servicenow-j%C3%BAnior-pleno-at-cliente-fc-4176133411?position=23&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=sT3oO%2BOgnKeYh8g1f%2FTlAA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"DESENVOLVEDOR(A) FULLSTACK - JR (425674) - REMOTE";"KaBuM!";"Limeira, SP";https://br.linkedin.com/jobs/view/desenvolvedor-a-fullstack-jr-425674-remote-at-kabum%21-4191893724?position=24&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=7JOAyAenRhAavUhE2X4Ogw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"JediCRM";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-jedicrm-4196548306?position=25&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=1igxRRKkicKeQEkrv%2Bqxdw%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Plin";"Agudos, SP";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196548668?position=26&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=nkdBE6SqoZ1BJqMlazLTiA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor";"Plin";"Brasília, DF";https://br.linkedin.com/jobs/view/desenvolvedor-at-plin-4196552225?position=27&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=nkwf%2FcjwTjDJ5InkFWfnmA%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full-stack";"MK Solutions";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-mk-solutions-4057293336?position=28&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=%2FsbOZGn9QnRbdRJe%2FR8G1A%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Desenvolvedor(a) Full Stack";"Delinea EdTech";"Brasil";https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-delinea-edtech-4191643070?position=29&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=lUQIvYJWffua45S3mkwNow%3D%3D;08/04/2025;"Desenvolvedor React"
LinkedIn;"Pool de Talentos - Desenvolvedor Front-end";"Peers Consulting + Technology";"Brasil";https://br.linkedin.com/jobs/view/pool-de-talentos-desenvolvedor-front-end-at-peers-consulting-%2B-technology-4153094183?position=30&pageNum=0&refId=vjYaQf8oTCgUV6AnlwX1vQ%3D%3D&trackingId=l3EM0%2BKTLF5uLM9HHr3lHA%3D%3D;08/04/2025;"Desenvolvedor React"
